FID,Lat,Lng,Perception Safety,Rural/Urban,Q2 Enclosure,Q3 Human scale,Q4 Diversity/Complexity,Q5 Averall/Better
308,55.68515,12.550029,5.134052193,1,5.039968026,3.639748161,4.125973624,5.21387903
309,55.685173,12.549529,5.54737386,1,3.565147882,3.625226396,4.153602407,4.768374741
310,55.685195,12.54903,4.3998044,1,4.629024053,4.05458846,3.67879704,4.728076013
311,55.685221,12.548531,5.932171887,1,4.073831844,4.212857839,4.178535515,5.479887607
312,55.68525,12.548031,4.940297909,1,3.824576702,3.859259733,3.259355576,5.080597456
313,55.685282,12.547533,5.397646294,1,5.045054865,4.68499695,6.254890298,5.449386276
314,55.670263,12.556919,5.891789215,1,5.094833224,6.234096606,5.794069349,5.30445874
315,55.670113,12.556442,6.578515704,1,5.93089165,4.605903892,7.1211669,4.56152026
316,55.669961,12.555966,6.656186789,1,5.795363709,5.477636896,6.067679863,5.084479444
317,55.669809,12.555489,4.382666772,1,5.069762372,5.093236326,6.585086199,5.091688849
318,55.669661,12.555012,6.330720106,1,6.108931037,5.487453321,6.054543422,5.266008577
319,55.66952,12.554532,6.064929658,1,5.795363709,5.699517202,5.808993604,5.06377551
320,55.669379,12.554052,6.197047228,1,5.305210377,5.243018143,6.074025236,5.034568175
321,55.669234,12.553574,6.040176692,1,6.921008648,5.963916256,5.83283296,4.852114759
322,55.669088,12.553096,6.718959126,1,4.379768912,4.940113484,6.073172112,5.63627625
323,55.668942,12.552617,6.123591091,1,6.108931037,6.223597164,5.86233474,5.100007394
324,55.668796,12.552139,6.100545102,1,5.795363709,5.985569993,5.840321761,4.924023957
325,55.66865,12.551661,6.048690501,1,5.094833224,6.225949847,5.786700492,4.915520556
326,55.668504,12.551183,5.758931979,1,5.795363709,6.23428672,5.669103775,4.624001775
327,55.668367,12.550702,5.524973738,1,5.795363709,6.318377937,5.813291129,4.911453712
328,55.668231,12.550221,6.104206072,1,4.886636146,5.788640339,5.86183081,5.23476782
329,55.668094,12.54974,6.319740932,1,5.795363709,6.593130461,5.713405051,5.04824756
330,55.667956,12.549259,5.710499392,1,3.957197878,5.199911054,6.110195373,5.188923395
331,55.667817,12.548779,6.16622712,1,5.305210377,5.84088284,6.04247364,5.083370305
332,55.667678,12.548299,5.999020242,1,5.094833224,6.269182033,5.684792709,4.580375629
333,55.667563,12.547812,6.068572149,1,5.353898699,6.246143674,5.787007873,5.386904762
334,55.681897,12.549617,7.167083548,1,6.396700821,6.968387822,5.398226637,5.334960071
335,55.682011,12.54913,6.970103938,1,4.80960686,4.9717741,6.208262618,4.548580302
336,55.682125,12.548643,7.053922831,1,5.981033355,5.725415853,5.490054276,5.792110322
337,55.682238,12.548156,8.362672329,1,5.40186033,5.147290632,3.587466377,6.573868678
338,55.682352,12.547669,6.990886944,1,5.612237483,5.310110434,7.07678036,6.61287341
339,55.682471,12.547183,5.752340461,1,5.621321125,5.775592147,5.303214171,4.57871192
340,55.682589,12.546698,8.162819382,1,6.268803139,6.779159714,4.981674284,6.186963916
341,55.682708,12.546212,6.471242089,1,6.324758375,5.659836191,6.310323984,5.342169476
342,55.682827,12.545726,5.997410703,1,6.878860548,4.995700849,6.241642154,5.167480035
343,55.689502,12.529106,6.814759481,1,4.468061914,6.027811792,5.732748682,4.960810411
344,55.689867,12.529448,6.865818542,1,4.994186469,5.362641017,6.654147292,5.800983437
345,55.690231,12.529791,6.656255688,1,6.387253833,5.498576138,6.525828522,5.452159124
346,55.690595,12.530133,7.043678948,1,4.847758157,4.352223169,7.120649954,4.939182195
347,55.69096,12.530476,5.968508594,1,5.353898699,6.249949033,5.829352048,5.151212659
348,55.691324,12.530818,6.347408803,1,5.305210377,5.907326145,5.833302348,5.44328601
349,55.691688,12.531161,6.193197643,1,6.064239517,5.251912817,6.032976611,5.341799763
350,55.692051,12.531504,6.750317808,1,6.064239517,5.510859345,6.330886066,5.377292221
351,55.692415,12.531847,5.87061987,1,5.094833224,5.867867799,5.785609831,4.922914818
352,55.692785,12.532184,6.188631957,1,5.795363709,6.572877935,6.237936574,4.870970127
353,55.693155,12.53252,6.96568621,1,5.918537897,6.048544535,5.484104968,5.547360248
354,55.693528,12.532853,7.288701533,1,3.791512245,4.473171752,6.794346217,5.137718131
355,55.693895,12.533193,6.165759246,1,5.795363709,6.232368412,5.848828941,5.151027802
356,55.694259,12.533535,6.23683001,1,5.353898699,6.258409195,6.056243864,5.083370305
357,55.69463,12.53387,6.454080067,1,5.795363709,5.496825899,6.31067257,5.377292221
358,55.695002,12.534204,6.122345612,1,4.156311315,4.178970957,5.630676451,4.713287489
359,55.695363,12.53455,5.289161347,1,4.694426277,3.292552894,4.109603699,4.648217983
360,55.695725,12.534895,6.107500342,1,4.937867888,4.779058263,6.174840305,5.498927832
361,55.696083,12.535243,5.860360453,1,4.279485503,5.847398132,5.8584871,5.441807158
362,55.696442,12.535592,6.251422379,1,4.847758157,5.286985603,6.988066932,5.452713694
363,55.696907,12.535645,7.811574935,1,6.150715791,6.272375434,6.01706036,6.587732919
364,55.697398,12.535548,5.998660071,1,3.092435143,3.833934617,4.587907416,4.96838953
365,55.697885,12.535569,4.526218147,1,3.427439866,3.589793589,4.665060296,4.954710145
366,55.698326,12.535803,6.049255345,1,6.141268803,6.467163394,5.809420681,4.963583259
367,55.698767,12.536041,6.242645125,1,3.960831335,3.947086954,7.055706334,4.224341911
368,55.699207,12.536278,6.390633022,1,6.108931037,6.268429425,6.078669579,4.917738835
369,55.699645,12.536518,6.735951503,1,5.196933362,5.573042085,6.11665934,5.313516711
370,55.70008,12.536765,5.450890139,1,6.108931037,6.290396077,5.782815626,4.81773144
371,55.700515,12.537012,4.465866224,1,4.80452002,5.512947646,5.813043754,5.484878734
372,55.700977,12.53719,6.001652001,1,5.196933362,5.964750543,5.800966384,5.328859805
373,55.670285,12.537925,6.981592622,1,4.300922898,5.840935567,4.577997243,5.514640639
374,55.670148,12.537444,7.057543395,1,5.345541748,3.789858119,4.940918006,4.689440994
375,55.670013,12.536963,7.496692677,1,5.989390306,5.467442426,3.815800924,5.831669624
376,55.669878,12.536481,7.39989821,1,7.500545018,6.433856015,6.925973511,4.974674652
377,55.669744,12.536,7.480795999,1,6.639052394,6.382382172,5.980172272,5.124223602
378,55.669609,12.535518,6.107254843,1,4.317273454,3.762657225,4.194157652,4.625110914
379,55.669475,12.535036,6.766059226,1,6.907564857,4.545382582,6.613277983,4.831595682
380,55.66934,12.534555,6.034063538,1,4.505849866,3.156119637,2.544727495,5.032534753
381,55.669202,12.534074,6.363457485,1,6.164886273,5.123002848,5.717361821,4.725488021
382,55.669062,12.533594,6.947919774,1,3.62764334,5.074278005,5.917868708,5.510388938
383,55.668923,12.533114,7.307964153,1,6.047888961,5.869841892,4.407158956,6.315624076
384,55.668783,12.532634,6.674063152,1,4.16430492,5.477797924,3.785205849,6.107105886
385,55.66864,12.532155,7.082004684,1,5.779013153,5.852954167,7.107350749,6.272552499
386,55.668496,12.531676,7.310346137,1,6.581643776,5.633234254,5.457335781,5.657534753
387,55.668369,12.531196,6.268242967,1,5.765569363,4.322191264,3.183267875,5.607808341
388,55.678995,12.528159,5.65116039,1,4.126153623,3.914681876,3.32278862,5.16618604
389,55.678937,12.528655,5.768691388,1,4.211539859,3.440419255,4.015573526,5.254547471
390,55.678878,12.529152,5.768723488,1,4.608313349,4.408239525,3.49811739,5.596901804
391,55.678816,12.529648,6.352285622,1,4.931327665,4.515687718,4.967701517,5.262866016
392,55.678752,12.530144,6.416213647,1,4.575612238,4.351126153,3.71465549,5.189662822
393,55.678688,12.53064,5.33818214,1,4.174478599,3.635241618,4.070533854,4.732327714
394,55.678624,12.531136,5.771305173,1,4.059661362,5.231250366,5.941550703,5.073388051
395,55.678561,12.531632,6.633529733,1,3.905239445,4.458302781,6.669043869,4.973565513
396,55.678497,12.532127,6.257446068,1,5.305210377,5.79888081,6.049304626,5.546620822
397,55.678433,12.532623,6.271302455,1,5.033064458,5.803011217,6.640526537,5.435337178
398,55.668946,12.539498,7.814729453,1,6.959886636,5.921065839,7.618695341,5.575273588
399,55.668834,12.539011,6.65336941,1,5.362618996,4.750391818,5.059142707,6.027617569
400,55.668709,12.538527,6.694133764,1,6.194317273,6.442292826,5.695720719,4.97375037
401,55.668577,12.538044,7.751627065,1,6.810551559,6.017308792,5.513230883,5.755508725
402,55.668446,12.537562,5.613743859,1,7.200421481,5.617719277,6.300242304,5.937592428
403,55.668322,12.537078,7.355226076,1,7.108495022,5.859308034,6.934560582,5.902839397
404,55.668203,12.536592,6.768453054,1,7.450766659,6.768182922,6.435749586,5.379695356
405,55.668206,12.555742,5.735693207,1,6.246639052,5.400452503,5.398875467,4.797212363
406,55.667967,12.555302,4.940642628,1,4.498946298,5.300281081,6.117785689,5.099083111
407,55.667729,12.554863,6.019659232,1,4.125063586,4.880158304,5.520260913,5.007763975
408,55.667502,12.554417,5.446556192,1,4.476418865,4.618932834,3.405063275,4.546916593
409,55.667281,12.553969,5.315161319,1,4.89135964,4.733991276,5.795016561,4.851560189
410,55.667061,12.55352,5.606950708,1,4.128333697,4.478039747,6.225541249,4.427868974
411,55.666844,12.553069,7.614008603,1,6.515514861,5.896898651,5.706669946,5.94609583
412,55.666635,12.552615,6.943156552,1,5.165685633,5.744832487,5.519155491,5.288191364
413,55.666426,12.552161,5.648673577,1,5.110820435,5.002645197,5.28712225,5.184117125
414,55.666243,12.551696,7.271696562,1,4.697696388,5.908863424,4.894184062,5.897663413
415,55.666072,12.551226,7.162582777,1,4.611946806,4.299031002,5.754139212,5.034383318
416,55.665907,12.550754,7.271740712,1,6.909744931,5.383426451,6.769516503,5.108141082
417,55.665742,12.550282,6.886870047,1,5.954145774,5.465161247,4.32544523,5.857179828
418,55.665575,12.549811,6.748244742,1,5.267785771,5.094021562,7.009682268,5.114611062
419,55.665408,12.54934,7.796686634,1,6.37490008,6.734118405,6.243814832,5.942953268
420,55.665256,12.548863,7.149227057,1,4.697696388,5.702126217,5.610091427,5.294476486
421,55.664869,12.547415,5.940639724,1,6.154712594,4.025287665,4.479964545,4.433229814
422,55.664751,12.546929,7.300044751,1,6.634692246,6.722430019,6.587503657,5.836106182
423,55.664634,12.546443,7.170437052,1,6.160162779,6.348431675,6.71856128,5.371007098
424,55.664517,12.545957,7.218094626,1,6.076956616,6.81696026,5.894571446,5.764751553
425,55.664404,12.54547,6.263825089,1,7.060533391,6.321429478,6.423313511,5.38487134
426,55.664307,12.544979,7.228793962,1,6.194317273,6.065563674,6.847293265,5.275990831
427,55.664217,12.544487,7.358059513,1,6.390160599,6.205072623,5.956783426,5.842761017
428,55.664131,12.543995,6.957894784,1,6.93009229,7.075736277,6.444779787,5.541999408
429,55.664048,12.543502,7.258523691,1,6.12891505,5.838473789,5.501141068,6.159605146
430,55.663976,12.543007,7.58328581,1,6.561296417,7.099707436,6.577169759,5.809301982
431,55.667623,12.556242,5.900552651,1,4.591962793,5.129947219,6.127093242,5.279133392
432,55.667246,12.556571,5.968586325,1,6.994041131,5.018155634,5.569702289,5.135869565
433,55.666869,12.556899,5.020090333,1,4.61158346,3.978498857,2.0212714,3.126109139
434,55.666506,12.557243,4.931649299,1,4.06402151,4.208872458,4.407940701,4.667812777
435,55.689258,12.541883,6.245690529,1,3.092435143,4.6792198,6.294077797,4.778541851
436,55.688928,12.541507,6.774607591,1,6.108931037,5.792785475,6.104315889,4.96728039
437,55.688598,12.541132,6.536526576,1,5.795363709,5.793941853,6.099300907,4.96728039
438,55.689827,12.542519,6.741519238,1,5.723421263,5.189799381,6.594280382,5.339026915
439,55.690262,12.542271,6.873352637,1,7.11794201,4.375668717,7.042696141,5.359176279
440,55.690686,12.542008,6.700039142,1,7.023472131,4.667951359,7.054855072,4.719757468
441,55.691111,12.541744,7.3760506,1,7.087784318,4.61708422,7.392651814,4.812185744
442,55.691537,12.541482,5.566319208,1,4.015696534,3.242683008,3.367590526,5.408163265
443,55.691963,12.54122,8.088205223,1,6.128188358,5.809166173,5.22968336,6.358695652
444,55.692302,12.540884,7.468375965,1,5.391686651,5.100138526,4.813814293,5.674171843
445,55.692435,12.540404,6.706090379,1,5.619141051,5.180642178,6.457586932,5.020703934
446,55.6925,12.53991,6.807409143,1,5.619141051,5.61164462,6.693441109,5.020703934
447,55.692502,12.53941,6.764017915,1,6.430128624,6.729931888,6.641470256,5.738686779
448,55.692428,12.538916,7.085672204,1,4.847758157,4.762558117,6.695085349,4.763198758
449,55.689756,12.543552,5.343780883,1,3.262117579,3.871610209,6.444725282,5.035122745
450,55.69017,12.543271,6.988432137,1,5.943608749,5.986605556,6.664809032,4.784087548
451,55.690592,12.543003,6.883263741,1,6.631058789,6.473613094,5.605652819,5.872892635
452,55.691021,12.542746,7.184640125,1,6.692827556,5.901180643,7.469671077,5.471384206
453,55.69145,12.542489,6.207036951,1,4.680982487,4.369867584,5.657367051,5.553090801
454,55.691879,12.542232,6.76847276,1,6.04716227,6.301830881,6.566789086,6.245008873
455,55.690257,12.542825,6.343353209,1,5.795363709,5.331465377,6.377883488,5.776767229
456,55.693796,12.529493,8.304773339,1,7.168083715,7.790612757,7.05395219,6.233547767
457,55.694149,12.529847,7.785030563,1,6.063876172,5.859354226,8.427943652,6.595866607
458,55.6945,12.530202,5.061173233,1,3.179274762,3.322426476,3.402228825,4.840838509
459,55.694845,12.530565,7.501953661,1,6.713901606,5.001225537,7.517294866,5.205930198
460,55.69519,12.530927,6.869989104,1,4.98401279,4.539562107,3.389031265,5.31573499
461,55.691592,12.529294,8.180970271,1,7.134655912,6.637354539,7.218192471,5.545326826
462,55.691954,12.52964,7.189292497,1,7.34285299,4.546420326,7.332219432,5.128290447
463,55.692314,12.529987,7.308171792,1,5.844052031,5.386031972,4.326987284,5.522589471
464,55.692674,12.530334,8.353312638,1,5.604607223,5.810510354,4.595183717,6.119306418
465,55.693034,12.530681,7.385140839,1,4.621393794,4.555604576,3.812585955,4.914596273
466,55.693394,12.531027,7.203933948,1,6.588183998,5.600905427,6.02911534,5.370082816
467,55.693754,12.531374,7.508822711,1,6.652496185,4.756683452,7.384225521,5.276915114
468,55.689319,12.529586,8.144791138,1,6.609621394,6.045804156,5.742940655,6.651138716
469,55.689203,12.530073,7.472486382,1,5.425841145,5.080533871,5.274328607,6.781277728
470,55.689087,12.530559,8.349159784,1,6.111111111,5.398814313,5.558036653,6.602521443
471,55.688972,12.531045,6.870849001,1,5.179492769,5.209980847,5.828583702,6.149068323
472,55.688863,12.531534,7.179059911,1,5.611510791,5.142575344,5.518188511,6.077898551
473,55.688756,12.532022,7.904667057,1,7.752706925,8.158370585,6.818083138,6.479222124
474,55.688649,12.53251,6.986371556,1,6.390160599,6.265321554,7.6096902,5.306861875
475,55.688542,12.532999,7.334166113,1,5.26705908,5.802232898,5.883544588,5.856810115
476,55.688333,12.542087,4.830615162,1,4.951311678,4.344884835,6.039965849,4.298654244
477,55.688118,12.542539,4.679369221,1,3.867451493,4.319950231,3.728042673,4.309375924
478,55.687906,12.542991,4.953472601,1,4.118523363,3.855992869,5.012381836,4.74267968
479,55.687718,12.543454,6.754783855,1,5.523217789,6.08091609,6.870637505,5.419254658
480,55.687527,12.543916,6.501141092,1,6.324758375,5.855705081,6.362698983,5.828896776
481,55.687308,12.544366,5.6663524,1,4.90989027,4.244494224,5.099090327,4.766156462
482,55.687365,12.542267,6.686574315,1,3.496475547,4.458683871,6.553278116,4.544698314
483,55.687679,12.542657,5.57848057,1,6.338928857,5.991087391,5.852246836,4.713287489
484,55.685619,12.546399,4.806137282,1,2.532882785,3.70237568,6.4629472,5.449386276
485,55.686104,12.546521,6.399189096,1,6.108931037,6.707642022,5.718795793,5.002403135
486,55.686592,12.54663,6.334172168,1,6.108931037,6.572233924,5.722654429,4.732327714
487,55.687044,12.546487,6.440891,1,5.795363709,6.257754657,6.271373154,5.179680568
488,55.684745,12.550121,7.690979082,1,6.438485575,5.486066149,6.890184768,4.577233067
489,55.685943,12.551024,5.788190962,1,6.124191556,5.670044876,5.762878798,4.825865129
490,55.685553,12.55071,6.590791988,1,6.060606061,6.593127842,5.837803848,4.878734102
491,55.688191,12.544901,5.789806823,1,3.314439358,3.621857068,3.570619809,4.965801538
492,55.688025,12.545373,5.872672791,1,3.606205944,4.103450292,5.658689029,4.844720497
493,55.687848,12.54584,7.030064179,1,3.947387545,4.74352093,7.567989591,5.026989056
494,55.687671,12.546308,6.379974137,1,4.026596904,4.92149326,6.551155436,5.14474268
495,55.687496,12.546776,5.428647303,1,3.33696679,3.562833214,4.220558332,4.106403431
496,55.687324,12.547246,5.893958439,1,5.795363709,6.290541566,5.865268217,4.913302277
497,55.687153,12.547716,5.817701998,1,4.628660708,5.632752924,5.773428187,5.531092872
498,55.686984,12.548186,5.747850204,1,6.108931037,6.345383869,5.79193849,4.886867791
499,55.686816,12.548657,6.257442507,1,3.541530412,4.821197419,6.148950117,4.700532387
500,55.686645,12.549127,6.956361312,1,6.74224257,6.50603316,5.172958654,4.419365572
501,55.686473,12.549597,5.555885034,1,6.108931037,6.319619442,5.776414693,4.81773144
502,55.686299,12.550065,5.777792952,1,6.141268803,6.637687592,5.164951608,4.77114759
503,55.686125,12.550534,5.88411812,1,6.108931037,6.134563973,5.822157224,4.96247412
504,55.685795,12.551478,5.902209271,1,6.537315602,6.415776778,5.834880256,4.949164448
505,55.685639,12.551953,5.707300198,1,4.553084805,5.066106582,6.206800395,5.143448684
506,55.685476,12.552426,6.368543266,1,6.053339147,5.267146954,6.436350743,5.63036084
507,55.685303,12.552895,6.293797555,1,5.91999128,5.152384504,6.119976809,5.348269743
508,55.668544,12.553008,7.774128412,1,6.059516023,5.917104472,5.471478788,5.648846495
509,55.66805,12.553086,7.432361316,1,5.171499164,5.57136756,4.419816668,6.361283644
510,55.666667,12.551434,6.77907173,1,6.107841,5.562610358,5.677270982,5.210551612
511,55.667164,12.551374,7.916284342,1,6.815275053,5.694883239,6.817900619,5.273587696
512,55.667967,12.552597,7.641522712,1,6.709541458,6.648845191,6.094962147,6.108215025
513,55.667944,12.552097,8.112006914,1,6.63687232,6.655406621,5.289495537,5.215173026
514,55.667922,12.551598,6.952612032,1,5.683816583,5.835423232,5.904857009,6.29344129
515,55.667425,12.551844,7.817137391,1,5.838965191,6.792019796,5.984348404,6.088065661
516,55.667451,12.552344,7.731864898,1,6.937359204,7.133757854,6.795262122,5.944062407
517,55.667478,12.552843,7.68059874,1,6.201220841,6.503302337,5.056934333,5.547175392
518,55.665673,12.548537,6.402544617,1,6.324758375,6.140783437,6.497278829,5.556787933
519,55.666163,12.548439,6.918535668,1,5.488699949,5.171392148,5.526539727,6.001367938
520,55.666653,12.548341,5.922862239,1,6.304774362,6.015249869,5.800800656,4.81773144
521,55.669056,12.545584,6.08853577,1,3.427076521,5.115402322,6.139775274,4.82420142
522,55.668565,12.545683,7.488194084,1,6.313858004,6.258557336,6.971670913,6.286786454
